Timestamp, Data_type, Gyro x, Gyro y, Gyro z, Accel x, Accel y, Accel z, Filter yaw, Filter pitch, Filter roll, Image_name 
0.0, IMG_DATA, , , , , , , , , , Image_00000 
17.0282, IMU_DATA, -10.0144, -0.81375, -0.98, 16594, 378, -556, , , , , 
17.033, IMU_DATA, -10.4125, -0.79625, -1.01062, 16444, 496, -564, , , , , 
17.0378, IMU_DATA, -10.7537, -0.77875, -0.88375, 16348, 509, -653, , , , , 
17.0426, IMU_DATA, -11.2787, -0.81375, -0.678125, 16300, 508, -650, , , , , 
17.0474, IMU_DATA, -11.9087, -0.65625, -0.669375, 16192, 705, -491, , , , , 
17.0522, IMU_DATA, -12.4294, -0.6125, -0.686875, 16242, 773, -519, , , , , 
17.057, IMU_DATA, -13.02, -0.76125, -0.49, 16308, 842, -640, , , , , 
17.0618, IMU_DATA, -13.6194, -0.774375, -0.284375, 16423, 796, -459, , , , , 
17.0666, IMU_DATA, -13.9081, -0.870625, -0.21875, 16438, 936, -602, , , , , 
17.0714, IMU_DATA, -14.1969, -0.975625, -0.21875, 16425, 926, -720, , , , , 
17.0762, IMU_DATA, -14.6037, -0.95375, 0.04375, 16442, 920, -740, , , , , 
17.081, IMU_DATA, -14.9712, -0.97125, 0.371875, 16364, 998, -894, , , , , 
17.0858, IMU_DATA, -15.3344, -0.84, 0.83125, 16374, 916, -967, , , , , 
17.0906, IMU_DATA, -15.5662, -0.555625, 1.4525, 16335, 771, -881, , , , , 
17.0954, IMU_DATA, -15.7019, -0.363125, 1.99937, 16400, 503, -883, , , , , 
17.1002, IMU_DATA, -15.6406, -0.2975, 2.34062, 16183, 519, -737, , , , , 
17.105, IMU_DATA, -15.6581, -0.14875, 2.765, 16292, 260, -813, , , , , 
17.1098, IMU_DATA, -15.8112, -0.091875, 3.535, 16426, -317, -714, , , , , 
17.1146, IMU_DATA, -15.8069, -0.07, 3.68812, 16456, -614, -677, , , , , 
16.2059, IMG_DATA, , , , , , , , , , Image_00162 
17.1194, IMU_DATA, -15.8025, 0.048125, 2.91375, 16321, -520, -579, , , , , 
17.1242, IMU_DATA, -15.9119, 0.2625, 2.38437, 16343, -774, -493, , , , , 
17.129, IMU_DATA, -15.9819, 0.293125, 2.58125, 16473, -1165, -410, , , , , 
17.1338, IMU_DATA, -16.1175, 0.30625, 2.56812, 16457, -1304, -280, , , , , 
17.1386, IMU_DATA, -16.3494, 0.336875, 1.93375, 16414, -1263, -143, , , , , 
17.1434, IMU_DATA, -16.5244, 0.310625, 1.16812, 16372, -1322, -55, , , , , 
17.1482, IMU_DATA, -16.5331, 0.214375, 0.60375, 16374, -1378, -28, , , , , 
17.153, IMU_DATA, -16.6906, 0.091875, 0.02625, 16355, -1201, 10, , , , , 
17.1578, IMU_DATA, -17.01, -0.048125, -0.634375, 16304, -1023, 28, , , , , 
17.1626, IMU_DATA, -17.2856, -0.2625, -1.03687, 16355, -897, -19, , , , , 
17.1674, IMU_DATA, -17.4212, -0.590625, -1.43062, 16395, -696, -43, , , , , 
17.1722, IMU_DATA, -17.7275, -0.791875, -1.98625, 16440, -310, -43, , , , , 
17.177, IMU_DATA, -17.9856, -1.02375, -2.34937, 16416, -18, -99, , , , , 
17.1818, IMU_DATA, -18.1344, -1.28625, -2.37562, 16450, 254, -106, , , , , 
17.1866, IMU_DATA, -18.4144, -1.3825, -2.24875, 16476, 562, -338, , , , , 
17.1914, IMU_DATA, -18.6681, -1.50937, -2.07375, 16402, 776, -326, , , , , 
17.1962, IMU_DATA, -18.7819, -1.645, -1.72375, 16383, 880, -469, , , , , 
17.201, IMU_DATA, -18.7644, -1.75875, -1.34312, 16306, 990, -604, , , , , 
17.2058, IMU_DATA, -18.7687, -1.7675, -1.00187, 16208, 1150, -654, , , , , 
17.2106, IMU_DATA, -18.9787, -1.575, -0.455, 16198, 1194, -743, , , , , 
17.2154, IMU_DATA, -19.0181, -1.4875, 0.503125, 16345, 901, -862, , , , , 
17.2202, IMU_DATA, -18.9131, -1.39562, 1.28625, 16392, 752, -910, , , , , 
16.3059, IMG_DATA, , , , , , , , , , Image_00163 
17.225, IMU_DATA, -19.0094, -1.08937, 1.29062, 16360, 777, -938, , , , , 
17.2298, IMU_DATA, -19.0575, -0.853125, 1.07625, 16313, 674, -936, , , , , 
17.2346, IMU_DATA, -19.0094, -0.76125, 1.26437, 16372, 379, -951, , , , , 
17.2394, IMU_DATA, -19.005, -0.65625, 1.715, 16423, 136, -936, , , , , 
17.2442, IMU_DATA, -18.9831, -0.5425, 1.91187, 16396, 6, -915, , , , , 
17.249, IMU_DATA, -18.9787, -0.4375, 1.92062, 16423, -238, -896, , , , , 
17.2538, IMU_DATA, -18.9962, -0.301875, 1.8725, 16437, -452, -859, , , , , 
17.2586, IMU_DATA, -18.9656, -0.196875, 1.54437, 16399, -508, -791, , , , , 
17.2634, IMU_DATA, -18.8694, -0.231875, 1.10687, 16352, -552, -739, , , , , 
17.2682, IMU_DATA, -18.9044, -0.09625, 0.879375, 16399, -637, -708, , , , , 
17.273, IMU_DATA, -19.0487, 0.09625, 0.704375, 16350, -682, -660, , , , , 
17.2778, IMU_DATA, -19.1231, 0.135625, 0.380625, 16384, -551, -593, , , , , 
17.2826, IMU_DATA, -19.2194, 0.28875, 0.04375, 16352, -522, -467, , , , , 
17.2874, IMU_DATA, -19.2894, 0.336875, -0.135625, 16391, -459, -463, , , , , 
17.2922, IMU_DATA, -19.1931, 0.179375, -0.14875, 16349, -377, -344, , , , , 
17.297, IMU_DATA, -19.0137, 0.030625, -0.14875, 16365, -336, -323, , , , , 
17.3018, IMU_DATA, -18.9481, -0.035, -0.179375, 16351, -286, -264, , , , , 
17.3066, IMU_DATA, -18.7994, -0.20125, -0.196875, 16404, -263, -290, , , , , 
17.3114, IMU_DATA, -18.6025, -0.2625, -0.170625, 16400, -200, -292, , , , , 
17.3162, IMU_DATA, -18.3575, -0.319375, -0.135625, 16389, -104, -264, , , , , 
17.321, IMU_DATA, -18.2, -0.275625, -0.118125, 16366, -66, -220, , , , , 
17.3258, IMU_DATA, -17.9681, -0.385, -0.07, 16396, -88, -264, , , , , 
16.4059, IMG_DATA, , , , , , , , , , Image_00164 
17.3306, IMU_DATA, -17.7537, -0.525, -0.07, 16357, -72, -211, , , , , 
17.3354, IMU_DATA, -17.5744, -0.51625, -0.100625, 16346, -41, -219, , , , , 
17.3402, IMU_DATA, -17.2375, -0.599375, -0.06125, 16375, -54, -235, , , , , 
17.345, IMU_DATA, -16.8525, -0.695625, -0.004375, 16381, -96, -237, , , , , 
17.3498, IMU_DATA, -16.4894, -0.818125, -0.06125, 16370, -42, -320, , , , , 
17.3546, IMU_DATA, -16.1437, -0.923125, -0.100625, 16400, -24, -386, , , , , 
17.3594, IMU_DATA, -15.82, -0.984375, -0.100625, 16367, -3, -403, , , , , 
17.3642, IMU_DATA, -15.5181, -1.015, -0.161875, 16352, 62, -460, , , , , 
17.369, IMU_DATA, -15.1112, -1.06312, -0.188125, 16358, 127, -505, , , , , 
17.3738, IMU_DATA, -14.7875, -0.9975, -0.07, 16357, 166, -531, , , , , 
17.3786, IMU_DATA, -14.4112, -0.945, 0.00875, 16353, 267, -577, , , , , 
17.3834, IMU_DATA, -14.0831, -0.83125, 0.0525, 16330, 354, -565, , , , , 
17.3882, IMU_DATA, -13.6719, -0.8925, 0.153125, 16313, 406, -599, , , , , 
17.393, IMU_DATA, -13.1862, -1.015, 0.3675, 16340, 432, -613, , , , , 
17.3978, IMU_DATA, -12.8494, -0.993125, 0.573125, 16336, 453, -619, , , , , 
17.4026, IMU_DATA, -12.775, -0.81375, 0.79625, 16332, 447, -608, , , , , 
17.4074, IMU_DATA, -12.7444, -0.595, 0.984375, 16378, 426, -566, , , , , 
17.4122, IMU_DATA, -12.5825, -0.538125, 1.12, 16403, 390, -516, , , , , 
17.417, IMU_DATA, -12.3506, -0.625625, 1.24687, 16403, 303, -483, , , , , 
17.4218, IMU_DATA, -12.3287, -0.6125, 1.44812, 16410, 178, -441, , , , , 
17.4266, IMU_DATA, -12.355, -0.695625, 1.575, 16409, 21, -424, , , , , 
17.4314, IMU_DATA, -12.4162, -0.730625, 1.63187, 16449, -110, -441, , , , , 
16.5059, IMG_DATA, , , , , , , , , , Image_00165 
17.4362, IMU_DATA, -12.5694, -0.6825, 1.66687, 16396, -279, -428, , , , , 
17.441, IMU_DATA, -12.6569, -0.7, 1.6625, 16385, -492, -469, , , , , 
17.4458, IMU_DATA, -12.6394, -0.783125, 1.59687, 16321, -630, -565, , , , , 
17.4506, IMU_DATA, -12.705, -0.84875, 1.35187, 16295, -777, -610, , , , , 
17.4554, IMU_DATA, -12.7925, -0.84875, 1.10687, 16347, -920, -632, , , , , 
17.4602, IMU_DATA, -12.9106, -0.83125, 0.844375, 16370, -973, -668, , , , , 
17.465, IMU_DATA, -13.02, -0.81375, 0.415625, 16417, -1023, -714, , , , , 
17.4698, IMU_DATA, -13.0375, -0.7525, -0.083125, 16372, -918, -714, , , , , 
17.4746, IMU_DATA, -13.0506, -0.60375, -0.468125, 16457, -934, -742, , , , , 
17.4794, IMU_DATA, -13.0681, -0.555625, -0.7525, 16456, -868, -651, , , , , 
17.4842, IMU_DATA, -13.0419, -0.503125, -1.06312, 16426, -720, -660, , , , , 
17.489, IMU_DATA, -12.95, -0.4375, -1.33437, 16374, -516, -651, , , , , 
17.4938, IMU_DATA, -13.0112, -0.196875, -1.6275, 16345, -374, -472, , , , , 
17.4986, IMU_DATA, -12.8844, -0.1575, -1.82875, 16362, -156, -502, , , , , 
17.5034, IMU_DATA, -12.6612, -0.345625, -2.06937, 16314, 110, -422, , , , , 
17.5082, IMU_DATA, -12.6612, -0.310625, -2.09562, 16379, 275, -310, , , , , 
17.513, IMU_DATA, -12.7662, -0.258125, -1.99937, 16356, 502, -298, , , , , 
17.5178, IMU_DATA, -12.7137, -0.363125, -1.8725, 16398, 618, -220, , , , , 
17.5226, IMU_DATA, -12.74, -0.441875, -1.61875, 16371, 798, -232, , , , , 
17.5274, IMU_DATA, -12.7269, -0.62125, -1.41312, 16366, 864, -217, , , , , 
17.5322, IMU_DATA, -12.7137, -0.573125, -1.04125, 16353, 918, -198, , , , , 
17.537, IMU_DATA, -12.7137, -0.63, -0.581875, 16348, 927, -223, , , , , 
16.6059, IMG_DATA, , , , , , , , , , Image_00166 
17.5418, IMU_DATA, -12.6962, -0.7875, -0.065625, 16367, 845, -254, , , , , 
17.5466, IMU_DATA, -12.6875, -0.84875, 0.336875, 16326, 798, -260, , , , , 
17.5514, IMU_DATA, -12.6787, -0.975625, 0.678125, 16350, 628, -355, , , , , 
17.5562, IMU_DATA, -12.7619, -1.04125, 1.05, 16340, 516, -315, , , , , 
17.561, IMU_DATA, -12.8756, -1.01062, 1.36062, 16336, 372, -352, , , , , 
17.5658, IMU_DATA, -12.9325, -1.04125, 1.61875, 16378, 204, -459, , , , , 
17.5706, IMU_DATA, -13.0375, -1.12, 1.77625, 16400, 52, -462, , , , , 
17.5754, IMU_DATA, -13.1775, -1.1725, 1.85062, 16429, -94, -511, , , , , 
17.5802, IMU_DATA, -13.37, -1.23375, 1.77187, 16362, -172, -548, , , , , 
17.585, IMU_DATA, -13.5187, -1.30812, 1.6975, 16413, -246, -585, , , , , 
17.5898, IMU_DATA, -13.8119, -1.18125, 1.61437, 16377, -304, -663, , , , , 
17.5946, IMU_DATA, -14.0, -1.05, 1.33875, 16360, -294, -659, , , , , 
17.5994, IMU_DATA, -14.035, -1.085, 1.09375, 16376, -315, -744, , , , , 
17.6042, IMU_DATA, -14.2669, -1.10687, 0.896875, 16356, -301, -799, , , , , 
17.609, IMU_DATA, -14.4287, -1.08937, 0.608125, 16408, -277, -832, , , , , 
17.6138, IMU_DATA, -14.4419, -1.02812, 0.2975, 16329, -139, -850, , , , , 
17.6186, IMU_DATA, -14.5862, -0.853125, 0.1575, 16379, -76, -835, , , , , 
17.6234, IMU_DATA, -14.8269, -0.573125, 0.214375, 16430, -48, -831, , , , , 
17.6282, IMU_DATA, -14.98, -0.4375, 0.293125, 16366, 3, -801, , , , , 
17.633, IMU_DATA, -15.2337, -0.231875, 0.258125, 16387, 19, -788, , , , , 
17.6378, IMU_DATA, -15.4087, -0.09625, 0.284375, 16320, 36, -701, , , , , 
17.6426, IMU_DATA, -15.47, -0.048125, 0.336875, 16351, -40, -632, , , , , 
16.7123, IMG_DATA, , , , , , , , , , Image_00167 
17.6474, IMU_DATA, -15.3956, -0.153125, 0.42, 16338, -31, -549, , , , , 
17.6522, IMU_DATA, -15.6144, -0.013125, 0.53375, 16337, -93, -439, , , , , 
17.657, IMU_DATA, -15.8769, 0.04375, 0.765625, 16385, -222, -421, , , , , 
17.6618, IMU_DATA, -16.1044, -0.004375, 0.84, 16369, -293, -356, , , , , 
17.6666, IMU_DATA, -16.3187, -0.0175, 0.67375, 16348, -309, -270, , , , , 
17.6714, IMU_DATA, -16.5506, -0.09625, 0.4725, 16396, -339, -259, , , , , 
17.6762, IMU_DATA, -16.8394, -0.179375, 0.319375, 16414, -368, -176, , , , , 
17.681, IMU_DATA, -17.0712, -0.30625, 0.14875, 16422, -391, -197, , , , , 
17.6858, IMU_DATA, -17.255, -0.441875, -0.039375, 16430, -385, -256, , , , , 
17.6906, IMU_DATA, -17.4737, -0.494375, -0.205625, 16396, -354, -203, , , , , 
17.6954, IMU_DATA, -17.6969, -0.573125, -0.42, 16404, -267, -271, , , , , 
17.7002, IMU_DATA, -17.8631, -0.756875, -0.704375, 16423, -191, -334, , , , , 
17.705, IMU_DATA, -18.0162, -0.818125, -0.9275, 16359, -48, -293, , , , , 
17.7098, IMU_DATA, -18.1125, -0.853125, -1.04562, 16363, 53, -382, , , , , 
17.7146, IMU_DATA, -18.2131, -0.8925, -1.15937, 16312, 262, -449, , , , , 
17.7194, IMU_DATA, -18.235, -0.93625, -1.32562, 16349, 354, -393, , , , , 
17.7242, IMU_DATA, -18.3006, -0.905625, -1.25562, 16369, 570, -445, , , , , 
17.729, IMU_DATA, -18.2744, -1.04125, -1.17687, 16422, 674, -526, , , , , 
17.7338, IMU_DATA, -18.3925, -0.9625, -0.984375, 16330, 760, -477, , , , , 
17.7386, IMU_DATA, -18.4975, -0.88375, -0.595, 16382, 807, -517, , , , , 
17.7434, IMU_DATA, -18.5194, -0.914375, -0.21875, 16390, 866, -574, , , , , 
17.7482, IMU_DATA, -18.4887, -0.888125, 0.153125, 16352, 798, -525, , , , , 
16.8059, IMG_DATA, , , , , , , , , , Image_00168 
17.753, IMU_DATA, -18.3794, -0.905625, 0.520625, 16294, 812, -571, , , , , 
17.7578, IMU_DATA, -18.3225, -0.93625, 0.888125, 16351, 708, -655, , , , , 
17.7626, IMU_DATA, -18.375, -0.88375, 1.2425, 16266, 633, -539, , , , , 
17.7674, IMU_DATA, -18.3925, -0.79625, 1.68, 16414, 304, -699, , , , , 
17.7722, IMU_DATA, -18.4144, -0.77, 2.04312, 16325, 313, -635, , , , , 
17.777, IMU_DATA, -18.5412, -0.72625, 2.04312, 16417, 4, -670, , , , , 
17.7818, IMU_DATA, -18.5281, -0.669375, 2.38, 16435, -262, -710, , , , , 
17.7866, IMU_DATA, -18.4056, -0.665, 2.38437, 16409, -421, -724, , , , , 
17.7914, IMU_DATA, -18.3881, -0.704375, 2.22687, 16444, -603, -758, , , , , 
17.7962, IMU_DATA, -18.4056, -0.6125, 2.0125, 16352, -737, -643, , , , , 
17.801, IMU_DATA, -18.41, -0.415625, 1.79812, 16450, -891, -761, , , , , 
17.8058, IMU_DATA, -18.4144, -0.35875, 1.43062, 16354, -850, -627, , , , , 
17.8106, IMU_DATA, -18.515, -0.28, 0.984375, 16345, -946, -617, , , , , 
17.8154, IMU_DATA, -18.3794, -0.39375, 0.665, 16367, -863, -696, , , , , 
17.8202, IMU_DATA, -18.2919, -0.284375, 0.275625, 16341, -834, -542, , , , , 
17.825, IMU_DATA, -18.3181, -0.18375, -0.188125, 16364, -710, -546, , , , , 
17.8298, IMU_DATA, -18.3356, -0.135625, -0.555625, 16372, -567, -459, , , , , 
17.8346, IMU_DATA, -18.2569, -0.004375, -0.739375, 16423, -440, -397, , , , , 
17.8394, IMU_DATA, -18.1081, -0.0525, -0.966875, 16432, -251, -352, , , , , 
17.8442, IMU_DATA, -17.99, -0.1225, -1.18562, 16427, -60, -263, , , , , 
17.849, IMU_DATA, -17.9244, -0.170625, -1.33875, 16383, 120, -215, , , , , 
17.8538, IMU_DATA, -18.0031, -0.16625, -1.29937, 16424, 250, -195, , , , , 
16.9059, IMG_DATA, , , , , , , , , , Image_00169 
17.8586, IMU_DATA, -17.9156, -0.2975, -1.18562, 16344, 409, -154, , , , , 
17.8634, IMU_DATA, -17.8062, -0.380625, -1.01937, 16337, 540, -156, , , , , 
17.8682, IMU_DATA, -17.675, -0.5075, -0.756875, 16334, 568, -189, , , , , 
17.873, IMU_DATA, -17.5787, -0.660625, -0.494375, 16334, 597, -183, , , , , 
17.8778, IMU_DATA, -17.4912, -0.805, -0.275625, 16323, 636, -254, , , , , 
17.8826, IMU_DATA, -17.36, -0.905625, 0.00875, 16348, 582, -314, , , , , 
17.8874, IMU_DATA, -17.2462, -1.01062, 0.380625, 16380, 490, -314, , , , , 
17.8922, IMU_DATA, -17.1544, -1.05, 0.660625, 16397, 440, -434, , , , , 
17.897, IMU_DATA, -16.9356, -1.09375, 0.800625, 16370, 354, -502, , , , , 
17.9018, IMU_DATA, -16.73, -1.13312, 0.98875, 16391, 226, -539, , , , , 
17.9066, IMU_DATA, -16.6381, -1.13312, 1.14625, 16375, 136, -569, , , , , 
17.9114, IMU_DATA, -16.5594, -1.05, 1.1375, 16318, 70, -626, , , , , 
17.9162, IMU_DATA, -16.3494, -0.993125, 1.12875, 16360, -58, -655, , , , , 
17.921, IMU_DATA, -16.1656, -0.8925, 1.19875, 16350, -137, -627, , , , , 
17.9258, IMU_DATA, -15.9162, -0.765625, 1.21187, 16428, -300, -684, , , , , 
17.9306, IMU_DATA, -15.6144, -0.70875, 1.08937, 16415, -372, -677, , , , , 
17.9354, IMU_DATA, -15.4481, -0.590625, 0.835625, 16352, -324, -673, , , , , 
17.9402, IMU_DATA, -15.2906, -0.546875, 0.634375, 16347, -352, -642, , , , , 
17.945, IMU_DATA, -15.1725, -0.450625, 0.599375, 16365, -422, -652, , , , , 
17.9498, IMU_DATA, -14.9494, -0.46375, 0.634375, 16382, -430, -584, , , , , 
17.9546, IMU_DATA, -14.8575, -0.49, 0.56875, 16392, -432, -603, , , , , 
17.9594, IMU_DATA, -14.9056, -0.34125, 0.319375, 16413, -433, -550, , , , , 
17.0059, IMG_DATA, , , , , , , , , , Image_00170 
17.9642, IMU_DATA, -14.77, -0.293125, 0.02625, 16355, -334, -505, , , , , 
17.969, IMU_DATA, -14.5556, -0.4025, -0.188125, 16385, -301, -546, , , , , 
17.9738, IMU_DATA, -14.4769, -0.450625, -0.1575, 16400, -259, -445, , , , , 
17.9786, IMU_DATA, -14.3894, -0.455, -0.161875, 16393, -186, -527, , , , , 
17.9834, IMU_DATA, -14.3194, -0.46375, -0.23625, 16392, -173, -485, , , , , 
17.9882, IMU_DATA, -14.2581, -0.459375, -0.27125, 16356, -12, -436, , , , , 
17.993, IMU_DATA, -14.1662, -0.455, -0.293125, 16359, 37, -318, , , , , 
17.9978, IMU_DATA, -13.9694, -0.385, -0.1925, 16064, 532, -447, , , , , 
18.0026, IMU_DATA, -13.8119, -0.555625, 0.310625, 16993, -548, -748, , , , , 
18.0074, IMU_DATA, -13.4662, -0.7, 0.074375, 16161, -24, -59, , , , , 
18.0122, IMU_DATA, -13.3394, -0.494375, -1.4875, 16130, 883, -648, , , , , 
18.017, IMU_DATA, -13.2956, -0.28875, -0.91875, 16457, 31, -255, , , , , 
18.0218, IMU_DATA, -12.81, -0.371875, 0.651875, 16399, -136, -543, , , , , 
18.0266, IMU_DATA, -12.5169, -0.44625, 0.713125, 16298, 452, -407, , , , , 
18.0314, IMU_DATA, -12.3725, -0.538125, 0.459375, 16380, 52, -360, , , , , 
18.0362, IMU_DATA, -12.0706, -0.56875, 0.730625, 16414, -95, -518, , , , , 
18.041, IMU_DATA, -11.7687, -0.6825, 0.730625, 16330, -38, -297, , , , , 
18.0458, IMU_DATA, -11.6856, -0.81375, 0.56875, 16336, -78, -358, , , , , 
18.0506, IMU_DATA, -11.5237, -0.756875, 0.686875, 16318, -58, -341, , , , , 
18.0554, IMU_DATA, -11.1037, -0.756875, 1.03687, 16522, -510, -408, , , , , 
18.0602, IMU_DATA, -10.9637, -0.72625, 1.02375, 16364, -280, -327, , , , , 
18.065, IMU_DATA, -10.8675, -0.809375, 0.51625, 16285, -58, -296, , , , , 
17.1059, IMG_DATA, , , , , , , , , , Image_00171 
18.0698, IMU_DATA, -10.5569, -0.84, 0.56, 16426, -384, -417, , , , , 
18.0746, IMU_DATA, -10.4912, -0.879375, 0.88375, 16474, -430, -400, , , , , 
18.0794, IMU_DATA, -10.5525, -0.870625, 0.46375, 16327, -144, -343, , , , , 
18.0842, IMU_DATA, -10.4081, -0.9275, -0.013125, 16389, -213, -457, , , , , 
18.089, IMU_DATA, -10.1806, -0.98, -0.06125, 16422, -227, -470, , , , , 
18.0938, IMU_DATA, -10.0975, -0.975625, -0.245, 16367, -72, -464, , , , , 
18.0986, IMU_DATA, -9.9575, -0.9975, -0.520625, 16364, 36, -580, , , , , 
18.1034, IMU_DATA, -9.69937, -0.966875, -0.494375, 16366, 43, -639, , , , , 
18.1082, IMU_DATA, -9.49375, -0.7875, -0.328125, 16384, 63, -631, , , , , 
18.113, IMU_DATA, -9.27062, -0.77, -0.32375, 16344, 186, -663, , , , , 
18.1178, IMU_DATA, -8.925, -0.84875, -0.310625, 16348, 215, -680, , , , , 
18.1226, IMU_DATA, -8.74562, -0.721875, -0.126875, 16405, 160, -690, , , , , 
18.1274, IMU_DATA, -8.61437, -0.6475, 0.0175, 16416, 151, -674, , , , , 
18.1322, IMU_DATA, -8.37375, -0.520625, 0.07875, 16364, 180, -648, , , , , 
18.137, IMU_DATA, -8.03687, -0.459375, 0.196875, 16379, 106, -669, , , , , 
18.1418, IMU_DATA, -7.91875, -0.39375, 0.3325, 16375, 80, -582, , , , , 
18.1466, IMU_DATA, -7.77, -0.385, 0.35875, 16317, 120, -514, , , , , 
18.1514, IMU_DATA, -7.455, -0.49875, 0.37625, 16323, 79, -546, , , , , 
18.1562, IMU_DATA, -7.30625, -0.385, 0.555625, 16362, 14, -431, , , , , 
18.161, IMU_DATA, -7.32812, -0.240625, 0.6825, 16375, -30, -372, , , , , 
18.1658, IMU_DATA, -7.21875, -0.240625, 0.6825, 16395, -65, -339, , , , , 
18.1706, IMU_DATA, -7.21, -0.188125, 0.735, 16406, -156, -312, , , , , 
17.2059, IMG_DATA, , , , , , , , , , Image_00172 
18.1754, IMU_DATA, -7.14, -0.249375, 0.70875, 16417, -209, -258, , , , , 
18.1802, IMU_DATA, -6.95625, -0.468125, 0.53375, 16427, -234, -302, , , , , 
18.185, IMU_DATA, -6.89937, -0.634375, 0.3675, 16383, -270, -318, , , , , 
18.1898, IMU_DATA, -6.95187, -0.669375, 0.34125, 16413, -323, -282, , , , , 
18.1946, IMU_DATA, -6.88625, -0.7, 0.196875, 16381, -286, -338, , , , , 
18.1994, IMU_DATA, -6.75937, -0.81375, -0.035, 16366, -299, -354, , , , , 
18.2042, IMU_DATA, -6.69375, -0.853125, -0.11375, 16340, -257, -361, , , , , 
18.209, IMU_DATA, -6.64562, -0.826875, -0.179375, 16366, -258, -418, , , , , 
18.2138, IMU_DATA, -6.48812, -0.975625, -0.275625, 16363, -177, -495, , , , , 
18.2186, IMU_DATA, -6.33937, -1.11125, -0.371875, 16313, -128, -484, , , , , 
18.2234, IMU_DATA, -6.26937, -1.05875, -0.4025, 16371, -101, -550, , , , , 
18.2282, IMU_DATA, -6.06375, -1.01062, -0.39375, 16377, -17, -566, , , , , 
18.233, IMU_DATA, -5.88437, -0.870625, -0.35875, 16394, -35, -522, , , , , 
18.2378, IMU_DATA, -5.87125, -0.660625, -0.266875, 16393, 35, -509, , , , , 
18.2426, IMU_DATA, -5.775, -0.62125, -0.249375, 16379, 38, -483, , , , , 
18.2474, IMU_DATA, -5.6175, -0.6825, -0.188125, 16331, 46, -459, , , , , 
18.2522, IMU_DATA, -5.51687, -0.7175, -0.1225, 16396, 121, -447, , , , , 
18.257, IMU_DATA, -5.55187, -0.634375, -0.0525, 16379, 84, -510, , , , , 
18.2618, IMU_DATA, -5.46437, -0.6125, 0.105, 16252, 115, -41, , , , , 
18.2666, IMU_DATA, -5.32437, -0.90125, 0.41125, 16540, -362, -509, , , , , 
18.2714, IMU_DATA, -5.25875, -0.7, -0.109375, 16420, 155, -685, , , , , 
18.2762, IMU_DATA, -5.285, -0.6825, -0.8575, 16231, 327, -214, , , , , 
17.3059, IMG_DATA, , , , , , , , , , Image_00173 
18.281, IMU_DATA, -5.22375, -0.6125, -0.406875, 16396, 3, -562, , , , , 
18.2858, IMU_DATA, -5.07937, -0.555625, 0.424375, 16513, -221, -555, , , , , 
18.2906, IMU_DATA, -5.07062, -0.651875, 0.455, 16346, 18, -507, , , , , 
18.2954, IMU_DATA, -5.04, -0.774375, 0.048125, 16357, 4, -556, , , , , 
18.3002, IMU_DATA, -4.8825, -0.8225, 0.109375, 16342, -139, -600, , , , , 
18.305, IMU_DATA, -4.82125, -0.835625, 0.293125, 16376, -153, -556, , , , , 
18.3098, IMU_DATA, -4.94812, -0.835625, 0.161875, 16316, -77, -553, , , , , 
18.3146, IMU_DATA, -4.90875, -0.695625, 0.048125, 16321, -148, -481, , , , , 
18.3194, IMU_DATA, -4.7775, -0.65625, 0.214375, 16433, -332, -506, , , , , 
18.3242, IMU_DATA, -4.76, -0.6825, 0.126875, 16413, -207, -462, , , , , 
18.329, IMU_DATA, -4.82562, -0.51625, -0.231875, 16369, -98, -374, , , , , 
18.3338, IMU_DATA, -4.76437, -0.538125, -0.3325, 16416, -193, -461, , , , , 
18.3386, IMU_DATA, -4.87375, -0.538125, -0.27125, 16430, -150, -381, , , , , 
18.3434, IMU_DATA, -5.00062, -0.546875, -0.34125, 16385, -49, -362, , , , , 
18.3482, IMU_DATA, -5.00062, -0.678125, -0.441875, 16407, -28, -428, , , , , 
18.353, IMU_DATA, -5.05312, -0.77, -0.503125, 16406, 52, -355, , , , , 
18.3578, IMU_DATA, -5.3025, -0.7525, -0.62125, 16378, 98, -383, , , , , 
18.3626, IMU_DATA, -5.35062, -0.84875, -0.660625, 16383, 152, -443, , , , , 
18.3674, IMU_DATA, -5.22812, -1.00187, -0.6125, 16372, 216, -402, , , , , 
18.3722, IMU_DATA, -5.22812, -1.02375, -0.511875, 16370, 243, -478, , , , , 
18.377, IMU_DATA, -5.39437, -0.91, -0.42875, 16359, 286, -519, , , , , 
18.3818, IMU_DATA, -5.41625, -0.879375, -0.336875, 16385, 333, -568, , , , , 
17.4059, IMG_DATA, , , , , , , , , , Image_00174 
18.3866, IMU_DATA, -5.35062, -0.870625, -0.1925, 16372, 310, -628, , , , , 
18.3914, IMU_DATA, -5.16687, -0.905625, -0.07875, 16376, 309, -601, , , , , 
18.3962, IMU_DATA, -5.07937, -0.888125, 0.0175, 16374, 311, -604, , , , , 
18.401, IMU_DATA, -4.97875, -0.8225, 0.175, 16402, 222, -682, , , , , 
18.4058, IMU_DATA, -4.84312, -0.608125, 0.310625, 16399, 116, -636, , , , , 
18.4106, IMU_DATA, -4.725, -0.48125, 0.328125, 16267, 134, -412, , , , , 
18.4154, IMU_DATA, -4.57625, -0.62125, 0.293125, 16355, 252, -858, , , , , 
