Timestamp, Data_type, Gyro x, Gyro y, Gyro z, Accel x, Accel y, Accel z, Filter yaw, Filter pitch, Filter roll, Image_name 
23.096, IMU_DATA, -14.3719, -0.23625, 0.590625, 16346, -571, -461, , , , , 
23.1008, IMU_DATA, -14.3587, -0.249375, 0.450625, 16389, -588, -468, , , , , 
23.1056, IMU_DATA, -14.4331, -0.249375, 0.39375, 16381, -625, -439, , , , , 
23.1104, IMU_DATA, -14.5162, -0.275625, 0.28875, 16372, -542, -396, , , , , 
23.1152, IMU_DATA, -14.5862, -0.205625, 0.214375, 16397, -561, -352, , , , , 
23.12, IMU_DATA, -14.5862, -0.371875, 0.231875, 16366, -612, -301, , , , , 
23.1248, IMU_DATA, -14.7306, -0.415625, 0.188125, 16431, -597, -408, , , , , 
23.1296, IMU_DATA, -14.7875, -0.468125, 0.021875, 16332, -529, -259, , , , , 
23.1344, IMU_DATA, -14.8531, -0.525, -0.02625, 16380, -539, -250, , , , , 
21.9065, IMG_DATA, , , , , , , , , , Image_00219 
23.1392, IMU_DATA, -14.9144, -0.564375, -0.06125, 16364, -486, -272, , , , , 
23.144, IMU_DATA, -15.0544, -0.6825, -0.223125, 16350, -453, -325, , , , , 
23.1488, IMU_DATA, -15.2294, -0.783125, -0.328125, 16335, -371, -313, , , , , 
23.1536, IMU_DATA, -15.3781, -0.8575, -0.32375, 16419, -401, -327, , , , , 
23.1584, IMU_DATA, -15.5575, -0.90125, -0.354375, 16418, -307, -406, , , , , 
23.1632, IMU_DATA, -15.7281, -0.905625, -0.455, 16359, -229, -410, , , , , 
23.168, IMU_DATA, -15.8419, -0.888125, -0.4725, 16405, -224, -456, , , , , 
23.1728, IMU_DATA, -15.9425, -0.923125, -0.48125, 16393, -155, -442, , , , , 
23.1776, IMU_DATA, -16.0519, -1.06312, -0.511875, 16349, -34, -480, , , , , 
23.1824, IMU_DATA, -16.3231, -0.984375, -0.476875, 16340, 2, -519, , , , , 
23.1872, IMU_DATA, -16.7037, -0.730625, -0.30625, 16377, 11, -550, , , , , 
23.192, IMU_DATA, -16.8044, -0.756875, -0.170625, 16369, 94, -586, , , , , 
23.1968, IMU_DATA, -16.7519, -0.90125, -0.13125, 16355, 165, -596, , , , , 
23.2016, IMU_DATA, -16.9575, -0.853125, -0.004375, 16371, 161, -591, , , , , 
23.2064, IMU_DATA, -17.1237, -0.86625, 0.14875, 16377, 167, -622, , , , , 
23.2112, IMU_DATA, -17.2112, -0.975625, 0.284375, 16382, 195, -624, , , , , 
23.216, IMU_DATA, -17.4519, -0.879375, 0.415625, 16390, 185, -623, , , , , 
23.2208, IMU_DATA, -17.7187, -0.765625, 0.6125, 16363, 126, -626, , , , , 
23.2256, IMU_DATA, -18.0075, -0.616875, 0.77875, 16379, 87, -628, , , , , 
23.2304, IMU_DATA, -18.1694, -0.538125, 0.896875, 16362, 42, -619, , , , , 
23.2352, IMU_DATA, -18.3006, -0.573125, 1.02375, 16353, -10, -611, , , , , 
23.24, IMU_DATA, -18.5062, -0.555625, 1.19875, 16367, -110, -604, , , , , 
22.0065, IMG_DATA, , , , , , , , , , Image_00220 
23.2448, IMU_DATA, -18.6769, -0.599375, 1.26437, 16358, -187, -586, , , , , 
23.2496, IMU_DATA, -18.9219, -0.58625, 1.35625, 16388, -329, -608, , , , , 
23.2544, IMU_DATA, -19.2325, -0.48125, 1.45687, 16381, -414, -624, , , , , 
23.2592, IMU_DATA, -19.46, -0.398125, 1.46562, 16407, -551, -626, , , , , 
23.264, IMU_DATA, -19.7269, -0.385, 1.4, 16424, -631, -576, , , , , 
23.2688, IMU_DATA, -19.9806, -0.354375, 1.2775, 16407, -699, -583, , , , , 
23.2736, IMU_DATA, -20.1469, -0.28, 1.16812, 16363, -792, -564, , , , , 
23.2784, IMU_DATA, -20.3831, -0.27125, 0.993125, 16371, -829, -549, , , , , 
23.2832, IMU_DATA, -20.5975, -0.223125, 0.79625, 16354, -872, -506, , , , , 
23.288, IMU_DATA, -20.8031, -0.083125, 0.5775, 16339, -849, -496, , , , , 
23.2928, IMU_DATA, -20.9912, -0.09625, 0.27125, 16362, -812, -496, , , , , 
23.2976, IMU_DATA, -21.1312, -0.2625, -0.0175, 16371, -810, -438, , , , , 
23.3024, IMU_DATA, -21.3937, -0.214375, -0.21, 16395, -730, -371, , , , , 
23.3072, IMU_DATA, -21.6212, -0.14875, -0.371875, 16414, -621, -371, , , , , 
23.312, IMU_DATA, -21.7437, -0.175, -0.599375, 16411, -514, -336, , , , , 
23.3168, IMU_DATA, -21.9625, -0.196875, -0.77, 16389, -411, -259, , , , , 
23.3216, IMU_DATA, -22.1856, -0.328125, -0.8575, 16359, -274, -248, , , , , 
23.3264, IMU_DATA, -22.4744, -0.34125, -0.8925, 16389, -125, -258, , , , , 
23.3312, IMU_DATA, -22.68, -0.485625, -0.949375, 16352, 10, -253, , , , , 
23.336, IMU_DATA, -22.7762, -0.756875, -0.949375, 16376, 144, -250, , , , , 
23.3408, IMU_DATA, -22.8812, -0.923125, -0.888125, 16367, 292, -266, , , , , 
23.3456, IMU_DATA, -23.205, -0.88375, -0.7, 16374, 363, -329, , , , , 
22.1065, IMG_DATA, , , , , , , , , , Image_00221 
23.3504, IMU_DATA, -23.45, -0.91875, -0.4375, 16391, 471, -367, , , , , 
23.3552, IMU_DATA, -23.6994, -0.888125, -0.14, 16359, 514, -410, , , , , 
23.36, IMU_DATA, -23.7694, -0.984375, 0.09625, 16372, 542, -455, , , , , 
23.3648, IMU_DATA, -23.8044, -1.04562, 0.3675, 16365, 564, -537, , , , , 
23.3696, IMU_DATA, -23.8962, -1.05437, 0.6475, 16353, 529, -631, , , , , 
23.3744, IMU_DATA, -23.9837, -1.06312, 0.905625, 16354, 469, -667, , , , , 
23.3792, IMU_DATA, -24.0406, -0.984375, 1.225, 16356, 347, -723, , , , , 
23.384, IMU_DATA, -24.0406, -0.905625, 1.56187, 16348, 246, -761, , , , , 
23.3888, IMU_DATA, -24.0231, -0.923125, 1.85062, 16349, 98, -787, , , , , 
23.3936, IMU_DATA, -24.0144, -0.83125, 2.06062, 16355, -93, -786, , , , , 
23.3984, IMU_DATA, -24.045, -0.686875, 2.18312, 16368, -207, -801, , , , , 
23.4032, IMU_DATA, -24.0231, -0.599375, 2.2575, 16374, -407, -844, , , , , 
23.408, IMU_DATA, -24.0056, -0.459375, 2.31437, 16388, -608, -787, , , , , 
23.4128, IMU_DATA, -23.9006, -0.406875, 2.25312, 16380, -708, -770, , , , , 
23.4176, IMU_DATA, -23.9137, -0.2975, 2.135, 16434, -882, -828, , , , , 
23.4224, IMU_DATA, -24.0187, -0.1575, 2.00812, 16408, -1013, -710, , , , , 
23.4272, IMU_DATA, -24.0144, -0.1225, 1.76312, 16370, -1082, -689, , , , , 
23.432, IMU_DATA, -23.975, -0.07875, 1.47, 16380, -1172, -617, , , , , 
23.4368, IMU_DATA, -23.8875, -0.056875, 1.1725, 16354, -1191, -617, , , , , 
23.4416, IMU_DATA, -23.7519, -0.004375, 0.844375, 16366, -1175, -547, , , , , 
23.4464, IMU_DATA, -23.5987, -0.00875, 0.455, 16379, -1224, -474, , , , , 
23.4512, IMU_DATA, -23.7431, 0.144375, 0.16625, 16423, -1052, -462, , , , , 
22.2065, IMG_DATA, , , , , , , , , , Image_00222 
23.456, IMU_DATA, -23.7081, 0.09625, -0.18375, 16417, -1024, -404, , , , , 
23.4608, IMU_DATA, -23.5375, -0.0875, -0.4375, 16370, -804, -398, , , , , 
23.4656, IMU_DATA, -23.4806, -0.030625, -0.643125, 16484, -802, -319, , , , , 
23.4704, IMU_DATA, -23.4675, -0.00875, -0.774375, 16308, -539, -173, , , , , 
23.4752, IMU_DATA, -23.4675, -0.175, -1.08937, 16410, -419, -385, , , , , 
23.48, IMU_DATA, -23.3844, -0.2275, -1.16812, 16337, -322, -66, , , , , 
23.4848, IMU_DATA, -23.2837, -0.32375, -1.14625, 16270, -59, -19, , , , , 
23.4896, IMU_DATA, -23.205, -0.459375, -1.09812, 16456, 17, -274, , , , , 
23.4944, IMU_DATA, -23.0562, -0.511875, -1.00187, 16301, 131, -41, , , , , 
23.4992, IMU_DATA, -22.9075, -0.581875, -0.9275, 16378, 260, -195, , , , , 
23.504, IMU_DATA, -22.7544, -0.791875, -0.7, 16399, 291, -206, , , , , 
23.5088, IMU_DATA, -22.6887, -1.02375, -0.424375, 16340, 353, -195, , , , , 
23.5136, IMU_DATA, -22.7412, -1.08937, -0.179375, 16411, 438, -325, , , , , 
23.5184, IMU_DATA, -22.6406, -1.19437, 0.065625, 16356, 393, -321, , , , , 
23.5232, IMU_DATA, -22.5006, -1.29937, 0.455, 16360, 332, -390, , , , , 
23.528, IMU_DATA, -22.4394, -1.34312, 0.678125, 16354, 314, -527, , , , , 
23.5328, IMU_DATA, -22.4087, -1.295, 0.84875, 16350, 234, -546, , , , , 
23.5376, IMU_DATA, -22.295, -1.3475, 1.10687, 16315, 152, -628, , , , , 
23.5424, IMU_DATA, -22.155, -1.36937, 1.35625, 16360, 17, -759, , , , , 
23.5472, IMU_DATA, -22.0544, -1.3125, 1.53562, 16363, -117, -808, , , , , 
23.552, IMU_DATA, -22.0587, -1.12, 1.62312, 16390, -226, -864, , , , , 
23.5568, IMU_DATA, -22.0281, -0.945, 1.67125, 16438, -351, -908, , , , , 
22.3065, IMG_DATA, , , , , , , , , , Image_00223 
23.5616, IMU_DATA, -21.9187, -0.875, 1.64937, 16393, -454, -914, , , , , 
23.5664, IMU_DATA, -21.8837, -0.665, 1.62312, 16378, -566, -932, , , , , 
23.5712, IMU_DATA, -21.7612, -0.546875, 1.53125, 16362, -637, -918, , , , , 
23.576, IMU_DATA, -21.595, -0.415625, 1.39562, 16376, -720, -899, , , , , 
23.5808, IMU_DATA, -21.49, -0.34125, 1.25562, 16386, -786, -870, , , , , 
23.5856, IMU_DATA, -21.5075, -0.23625, 1.12875, 16358, -823, -790, , , , , 
23.5904, IMU_DATA, -21.4725, -0.153125, 0.984375, 16371, -831, -790, , , , , 
23.5952, IMU_DATA, -21.3544, -0.105, 0.783125, 16392, -830, -702, , , , , 
23.6, IMU_DATA, -21.2669, 0.004375, 0.590625, 16380, -842, -629, , , , , 
23.6048, IMU_DATA, -21.2012, 0.0875, 0.398125, 16403, -800, -584, , , , , 
23.6096, IMU_DATA, -21.0437, -0.030625, 0.21, 16398, -734, -496, , , , , 
23.6144, IMU_DATA, -21.0262, -0.030625, 0.013125, 16386, -716, -424, , , , , 
23.6192, IMU_DATA, -21.1225, 0.056875, -0.223125, 16393, -616, -362, , , , , 
23.624, IMU_DATA, -21.1312, 0.039375, -0.371875, 16384, -519, -311, , , , , 
23.6288, IMU_DATA, -20.9869, -0.07875, -0.380625, 16406, -501, -420, , , , , 
23.6336, IMU_DATA, -20.8381, -0.293125, -0.41125, 16398, -339, -338, , , , , 
23.6384, IMU_DATA, -20.8119, -0.196875, -0.5775, 16303, -304, -158, , , , , 
23.6432, IMU_DATA, -20.8337, -0.175, -0.48125, 16389, -246, -242, , , , , 
23.648, IMU_DATA, -20.8381, -0.415625, -0.5775, 16340, -133, -314, , , , , 
23.6528, IMU_DATA, -20.6456, -0.42875, -0.520625, 16369, -106, -220, , , , , 
23.6576, IMU_DATA, -20.3875, -0.5075, -0.389375, 16254, 30, -156, , , , , 
23.6624, IMU_DATA, -20.4619, -0.651875, -0.23625, 16566, -24, -384, , , , , 
22.4065, IMG_DATA, , , , , , , , , , Image_00224 
23.6672, IMU_DATA, -20.265, -0.826875, -0.275625, 16242, 236, -213, , , , , 
23.672, IMU_DATA, -20.0637, -0.81375, -0.074375, 16417, 132, -295, , , , , 
23.6768, IMU_DATA, -20.1512, -0.791875, 0.3675, 16425, 35, -291, , , , , 
23.6816, IMU_DATA, -20.0769, -0.97125, 0.385, 16394, 182, -395, , , , , 
23.6864, IMU_DATA, -19.7925, -1.00625, 0.27125, 16262, 260, -316, , , , , 
23.6912, IMU_DATA, -19.7881, -1.04562, 0.5775, 16484, -93, -501, , , , , 
23.696, IMU_DATA, -19.845, -1.09375, 0.844375, 16301, 37, -337, , , , , 
23.7008, IMU_DATA, -19.6744, -1.0675, 0.853125, 16323, 25, -552, , , , , 
23.7056, IMU_DATA, -19.6044, -1.11125, 1.00625, 16472, -178, -806, , , , , 
23.7104, IMU_DATA, -19.4775, -1.155, 1.14187, 16303, -187, -450, , , , , 
23.7152, IMU_DATA, -19.2937, -1.05, 1.15062, 16431, -201, -852, , , , , 
23.72, IMU_DATA, -19.2456, -1.12875, 1.25562, 16444, -404, -878, , , , , 
23.7248, IMU_DATA, -19.2981, -1.05, 1.28625, 16338, -517, -665, , , , , 
23.7296, IMU_DATA, -19.1319, -0.923125, 1.18125, 16388, -504, -924, , , , , 
23.7344, IMU_DATA, -18.9394, -0.896875, 1.10687, 16386, -670, -892, , , , , 
23.7392, IMU_DATA, -19.0531, -0.721875, 1.14625, 16311, -781, -740, , , , , 
23.744, IMU_DATA, -18.8869, -0.62125, 0.98875, 16355, -610, -1030, , , , , 
23.7488, IMU_DATA, -18.6419, -0.35, 0.870625, 16390, -761, -813, , , , , 
23.7536, IMU_DATA, -18.62, -0.1225, 0.8575, 16430, -913, -754, , , , , 
23.7584, IMU_DATA, -18.5369, -0.118125, 0.503125, 16386, -681, -856, , , , , 
23.7632, IMU_DATA, -18.3619, -0.0525, 0.11375, 16360, -702, -710, , , , , 
23.768, IMU_DATA, -18.165, 0.013125, 0.13125, 16398, -800, -622, , , , , 
22.5065, IMG_DATA, , , , , , , , , , Image_00225 
23.7728, IMU_DATA, -18.1344, 0.105, 0.030625, 16400, -654, -579, , , , , 
23.7776, IMU_DATA, -17.955, 0.14875, -0.2625, 16325, -489, -538, , , , , 
23.7824, IMU_DATA, -17.7931, 0.14875, -0.328125, 16411, -557, -448, , , , , 
23.7872, IMU_DATA, -17.7231, 0.065625, -0.35875, 16405, -418, -368, , , , , 
23.792, IMU_DATA, -17.6444, -0.02625, -0.581875, 16331, -231, -353, , , , , 
23.7968, IMU_DATA, -17.5569, -0.126875, -0.595, 16382, -193, -302, , , , , 
23.8016, IMU_DATA, -17.4737, -0.153125, -0.385, 16383, -189, -178, , , , , 
23.8064, IMU_DATA, -17.3512, -0.214375, -0.328125, 16370, -36, -215, , , , , 
23.8112, IMU_DATA, -17.1237, -0.371875, -0.39375, 16383, 32, -222, , , , , 
23.816, IMU_DATA, -16.9881, -0.455, -0.249375, 16356, 33, -170, , , , , 
23.8208, IMU_DATA, -16.905, -0.60375, -0.06125, 16351, 82, -209, , , , , 
23.8256, IMU_DATA, -16.8481, -0.651875, 0.06125, 16351, 109, -249, , , , , 
23.8304, IMU_DATA, -16.6819, -0.818125, 0.223125, 16366, 53, -259, , , , , 
23.8352, IMU_DATA, -16.6075, -0.949375, 0.4025, 16380, 64, -302, , , , , 
23.84, IMU_DATA, -16.4325, -1.05875, 0.555625, 16356, 33, -339, , , , , 
23.8448, IMU_DATA, -16.2969, -1.15062, 0.704375, 16366, -64, -381, , , , , 
23.8496, IMU_DATA, -16.2794, -1.09812, 0.844375, 16389, -141, -395, , , , , 
23.8544, IMU_DATA, -16.1656, -1.11562, 0.896875, 16398, -209, -450, , , , , 
23.8592, IMU_DATA, -16.0562, -1.32125, 0.914375, 16450, -274, -807, , , , , 
23.864, IMU_DATA, -15.9862, -1.19, 0.949375, 16292, -355, -392, , , , , 
23.8688, IMU_DATA, -15.9862, -0.923125, 1.01062, 16398, -448, -663, , , , , 
23.8736, IMU_DATA, -16.0387, -1.09812, 0.8575, 16356, -383, -800, , , , , 
22.6065, IMG_DATA, , , , , , , , , , Image_00226 
23.8784, IMU_DATA, -15.9994, -1.08062, 0.721875, 16396, -520, -784, , , , , 
23.8832, IMU_DATA, -15.7762, -0.83125, 0.835625, 16349, -573, -582, , , , , 
23.888, IMU_DATA, -15.7544, -0.870625, 0.735, 16492, -602, -1022, , , , , 
23.8928, IMU_DATA, -15.7237, -0.86625, 0.424375, 16271, -532, -537, , , , , 
23.8976, IMU_DATA, -15.5006, -0.791875, 0.35875, 16453, -578, -943, , , , , 
23.9024, IMU_DATA, -15.4875, -0.76125, 0.319375, 16378, -600, -917, , , , , 
23.9072, IMU_DATA, -15.5487, -0.476875, 0.275625, 16300, -556, -512, , , , , 
23.912, IMU_DATA, -15.4087, -0.35875, 0.118125, 16427, -399, -958, , , , , 
23.9168, IMU_DATA, -15.4, -0.3675, -0.030625, 16420, -436, -738, , , , , 
23.9216, IMU_DATA, -15.3694, -0.205625, -0.035, 16264, -454, -460, , , , , 
23.9264, IMU_DATA, -15.1069, -0.214375, 0.013125, 16465, -334, -917, , , , , 
23.9312, IMU_DATA, -15.0719, -0.21, -0.0875, 16281, -268, -355, , , , , 
23.936, IMU_DATA, -15.2381, -0.100625, -0.021875, 16449, -350, -648, , , , , 
23.9408, IMU_DATA, -15.1112, -0.14875, -0.039375, 16373, -171, -499, , , , , 
23.9456, IMU_DATA, -14.9319, -0.09625, -0.02625, 16451, -232, -531, , , , , 
23.9504, IMU_DATA, -14.9975, -0.14, 0.02625, 16274, -195, -354, , , , , 
23.9552, IMU_DATA, -14.98, 0.00875, 0.135625, 16446, -221, -288, , , , , 
23.96, IMU_DATA, -14.7744, -0.170625, 0.11375, 16310, -144, -382, , , , , 
23.9648, IMU_DATA, -14.8662, -0.406875, 0.039375, 16361, -210, -273, , , , , 
23.9696, IMU_DATA, -14.9406, -0.293125, 0.11375, 16397, -75, -362, , , , , 
23.9744, IMU_DATA, -14.6825, -0.25375, 0.27125, 16401, -206, -227, , , , , 
23.9792, IMU_DATA, -14.6169, -0.56875, 0.42875, 16436, -251, -357, , , , , 
22.7065, IMG_DATA, , , , , , , , , , Image_00227 
23.984, IMU_DATA, -14.6606, -0.756875, 0.240625, 16368, -87, -211, , , , , 
23.9888, IMU_DATA, -14.5381, -0.7175, 0.2275, 16355, -109, -294, , , , , 
23.9936, IMU_DATA, -14.5425, -0.805, 0.476875, 16528, -550, -352, , , , , 
23.9984, IMU_DATA, -14.665, -0.993125, 0.2625, 16192, 52, -290, , , , , 
24.0032, IMU_DATA, -14.3806, -0.91, 0.1575, 16331, -82, -477, , , , , 
24.008, IMU_DATA, -14.1969, -0.8225, 0.853125, 16456, -686, -254, , , , , 
24.0128, IMU_DATA, -14.35, -0.93625, 0.739375, 16420, -218, -484, , , , , 
24.0176, IMU_DATA, -14.2581, -1.1725, -0.00875, 16230, 39, -547, , , , , 
24.0224, IMU_DATA, -14.0087, -1.26437, 0.284375, 16424, -496, -462, , , , , 
24.0272, IMU_DATA, -14.0131, -1.25125, 0.83125, 16489, -545, -585, , , , , 
24.032, IMU_DATA, -14.07, -1.20312, 0.46375, 16314, -183, -644, , , , , 
24.0368, IMU_DATA, -13.9081, -1.14187, 0.175, 16342, -263, -648, , , , , 
24.0416, IMU_DATA, -13.9562, -0.97125, 0.525, 16461, -577, -661, , , , , 
24.0464, IMU_DATA, -14.1181, -0.93625, 0.5775, 16357, -322, -706, , , , , 
24.0512, IMU_DATA, -14.035, -1.05875, 0.21, 16284, -254, -722, , , , , 
24.056, IMU_DATA, -14.0306, -0.940625, 0.23625, 16444, -526, -742, , , , , 
24.0608, IMU_DATA, -14.0044, -0.774375, 0.32375, 16377, -419, -680, , , , , 
24.0656, IMU_DATA, -13.8906, -0.756875, 0.135625, 16326, -248, -766, , , , , 
24.0704, IMU_DATA, -13.9387, -0.63, 0.170625, 16422, -432, -758, , , , , 
24.0752, IMU_DATA, -13.9956, -0.49875, 0.32375, 16434, -501, -662, , , , , 
24.08, IMU_DATA, -13.9956, -0.49875, 0.118125, 16348, -246, -766, , , , , 
24.0848, IMU_DATA, -13.9431, -0.4375, -0.04375, 16379, -336, -745, , , , , 
22.8065, IMG_DATA, , , , , , , , , , Image_00228 
24.0896, IMU_DATA, -13.9694, -0.27125, 0.1575, 16411, -460, -621, , , , , 
24.0944, IMU_DATA, -13.8381, -0.35, 0.144375, 16326, -270, -655, , , , , 
24.0992, IMU_DATA, -13.7025, -0.310625, 0.013125, 16310, -202, -675, , , , , 
24.104, IMU_DATA, -13.7244, -0.18375, 0.083125, 16385, -305, -553, , , , , 
24.1088, IMU_DATA, -13.6937, -0.144375, 0.126875, 16379, -247, -534, , , , , 
24.1136, IMU_DATA, -13.5494, -0.223125, 0.004375, 16370, -110, -573, , , , , 
24.1184, IMU_DATA, -13.4662, -0.2625, -0.021875, 16388, -175, -492, , , , , 
24.1232, IMU_DATA, -13.4662, -0.20125, 0.06125, 16411, -159, -424, , , , , 
24.128, IMU_DATA, -13.4881, -0.14, 0.126875, 16416, -93, -442, , , , , 
24.1328, IMU_DATA, -13.3656, -0.18375, 0.16625, 16392, -114, -412, , , , , 
24.1376, IMU_DATA, -13.1731, -0.354375, 0.223125, 16405, -90, -381, , , , , 
24.1424, IMU_DATA, -13.0331, -0.42875, 0.231875, 16351, -83, -340, , , , , 
24.1472, IMU_DATA, -12.8581, -0.455, 0.345625, 16335, -106, -352, , , , , 
24.152, IMU_DATA, -12.8012, -0.441875, 0.51625, 16361, -188, -349, , , , , 
24.1568, IMU_DATA, -12.6919, -0.56875, 0.58625, 16371, -183, -338, , , , , 
24.1616, IMU_DATA, -12.565, -0.56, 0.595, 16356, -211, -376, , , , , 
24.1664, IMU_DATA, -12.4294, -0.590625, 0.63, 16410, -295, -361, , , , , 
24.1712, IMU_DATA, -12.3725, -0.686875, 0.7175, 16390, -332, -379, , , , , 
24.176, IMU_DATA, -12.215, -0.826875, 0.76125, 16370, -372, -424, , , , , 
24.1808, IMU_DATA, -12.0312, -0.83125, 0.74375, 16383, -410, -467, , , , , 
24.1856, IMU_DATA, -11.8125, -0.84875, 0.713125, 16367, -498, -506, , , , , 
24.1904, IMU_DATA, -11.6375, -0.83125, 0.6475, 16377, -528, -545, , , , , 
22.9065, IMG_DATA, , , , , , , , , , Image_00229 
24.1952, IMU_DATA, -11.3094, -1.05, 0.56, 16388, -584, -589, , , , , 
24.2, IMU_DATA, -11.0862, -1.11125, 0.503125, 16386, -665, -574, , , , , 
24.2048, IMU_DATA, -11.0819, -1.02812, 0.455, 16386, -651, -746, , , , , 
24.2096, IMU_DATA, -11.0031, -0.923125, 0.28875, 16334, -608, -609, , , , , 
24.2144, IMU_DATA, -10.8237, -0.748125, 0.231875, 16393, -738, -658, , , , , 
24.2192, IMU_DATA, -10.7625, -0.77875, 0.1225, 16347, -621, -691, , , , , 
24.224, IMU_DATA, -10.535, -0.756875, -0.118125, 16446, -566, -722, , , , , 
24.2288, IMU_DATA, -10.2331, -0.6475, -0.175, 16342, -649, -660, , , , , 
24.2336, IMU_DATA, -10.0931, -0.608125, -0.196875, 16374, -602, -580, , , , , 
24.2384, IMU_DATA, -10.0669, -0.56, -0.398125, 16381, -420, -658, , , , , 
24.2432, IMU_DATA, -9.8875, -0.433125, -0.529375, 16368, -416, -609, , , , , 
24.248, IMU_DATA, -9.66875, -0.415625, -0.46375, 16366, -400, -554, , , , , 
24.2528, IMU_DATA, -9.5725, -0.476875, -0.590625, 16382, -223, -638, , , , , 
24.2576, IMU_DATA, -9.3625, -0.44625, -0.625625, 16294, -207, -380, , , , , 
24.2624, IMU_DATA, -9.38437, -0.39375, -0.4725, 16432, -213, -541, , , , , 
24.2672, IMU_DATA, -9.42375, -0.46375, -0.5075, 16420, -71, -511, , , , , 
24.272, IMU_DATA, -9.18312, -0.433125, -0.564375, 16262, 78, -348, , , , , 
24.2768, IMU_DATA, -9.00812, -0.42, -0.424375, 16450, -47, -493, , , , , 
24.2816, IMU_DATA, -9.135, -0.433125, -0.205625, 16404, -14, -392, , , , , 
24.2864, IMU_DATA, -9.0825, -0.56, -0.293125, 16294, 208, -356, , , , , 
24.2912, IMU_DATA, -8.92062, -0.4725, -0.144375, 16426, 10, -448, , , , , 
24.296, IMU_DATA, -8.88125, -0.555625, 0.1575, 16349, -10, -287, , , , , 
23.0065, IMG_DATA, , , , , , , , , , Image_00230 
24.3008, IMU_DATA, -8.925, -0.678125, 0.214375, 16374, 113, -409, , , , , 
24.3056, IMU_DATA, -8.88125, -0.69125, 0.249375, 16261, 32, -361, , , , , 
24.3104, IMU_DATA, -8.89, -0.74375, 0.564375, 16386, -109, -475, , , , , 
24.3152, IMU_DATA, -9.0125, -0.791875, 0.63, 16424, -114, -342, , , , , 
24.32, IMU_DATA, -8.93812, -0.84875, 0.555625, 16321, -84, -508, , , , , 
24.3248, IMU_DATA, -8.85062, -0.914375, 0.686875, 16491, -330, -517, , , , , 
24.3296, IMU_DATA, -9.01687, -0.949375, 0.739375, 16344, -216, -631, , , , , 
24.3344, IMU_DATA, -9.21375, -0.91, 0.76125, 16404, -371, -393, , , , , 
24.3392, IMU_DATA, -9.14375, -0.945, 0.835625, 16366, -500, -672, , , , , 
24.344, IMU_DATA, -9.11312, -0.945, 0.805, 16424, -537, -626, , , , , 
24.3488, IMU_DATA, -9.2225, -1.03687, 0.4375, 16227, -342, -672, , , , , 
24.3536, IMU_DATA, -9.2925, -0.870625, 0.42875, 16400, -602, -602, , , , , 
24.3584, IMU_DATA, -9.26625, -0.835625, 0.525, 16466, -699, -743, , , , , 
24.3632, IMU_DATA, -9.38437, -0.77875, 0.2625, 16358, -512, -706, , , , , 
24.368, IMU_DATA, -9.52437, -0.616875, -0.0875, 16391, -546, -701, , , , , 
24.3728, IMU_DATA, -9.555, -0.590625, -0.105, 16470, -567, -667, , , , , 
24.3776, IMU_DATA, -9.54187, -0.669375, -0.179375, 16362, -481, -635, , , , , 
24.3824, IMU_DATA, -9.69062, -0.60375, -0.2975, 16334, -341, -672, , , , , 
24.3872, IMU_DATA, -9.70375, -0.56875, -0.35875, 16367, -422, -577, , , , , 
24.392, IMU_DATA, -9.68625, -0.4375, -0.34125, 16271, -336, -573, , , , , 
24.3968, IMU_DATA, -9.82187, -0.371875, -0.48125, 16361, -145, -622, , , , , 
24.4016, IMU_DATA, -9.83062, -0.48125, -0.520625, 16383, -180, -527, , , , , 
23.1065, IMG_DATA, , , , , , , , , , Image_00231 
24.4064, IMU_DATA, -9.74312, -0.651875, -0.424375, 16396, -122, -524, , , , , 
24.4112, IMU_DATA, -9.84812, -0.5425, -0.3675, 16401, -12, -550, , , , , 
24.416, IMU_DATA, -9.95312, -0.42, -0.2975, 16388, -18, -426, , , , , 
24.4208, IMU_DATA, -9.91812, -0.415625, -0.135625, 16380, -16, -426, , , , , 
24.4256, IMU_DATA, -9.81312, -0.511875, -0.035, 16362, 28, -472, , , , , 
24.4304, IMU_DATA, -9.80437, -0.51625, 0.0175, 16362, 51, -468, , , , , 
24.4352, IMU_DATA, -9.86125, -0.49, 0.1575, 16376, -11, -453, , , , , 
24.44, IMU_DATA, -9.88312, -0.56, 0.35, 16397, -56, -474, , , , , 
24.4448, IMU_DATA, -9.79562, -0.660625, 0.4375, 16388, -81, -474, , , , , 
24.4496, IMU_DATA, -9.71687, -0.69125, 0.450625, 16340, -91, -470, , , , , 
24.4544, IMU_DATA, -9.69937, -0.616875, 0.538125, 16339, -229, -370, , , , , 
24.4592, IMU_DATA, -9.72562, -0.63, 0.65625, 16322, -226, -421, , , , , 
24.464, IMU_DATA, -9.76937, -0.6475, 0.67375, 16385, -291, -428, , , , , 
24.4688, IMU_DATA, -9.66437, -0.74375, 0.643125, 16342, -365, -432, , , , , 
24.4736, IMU_DATA, -9.60312, -0.77875, 0.686875, 16402, -453, -451, , , , , 
24.4784, IMU_DATA, -9.73437, -0.7525, 0.665, 16411, -444, -480, , , , , 
24.4832, IMU_DATA, -9.77375, -0.765625, 0.555625, 16405, -494, -456, , , , , 
24.488, IMU_DATA, -9.79125, -0.809375, 0.51625, 16417, -561, -570, , , , , 
